source,target
s68720,s68721
s68722,s68724
s68721,s68723
s68724,s68725
s68723,s68725
s68723,s86789
s68725,s68726
s86789,s86790
s86790,s68727
s68726,s95695
s68726,s68727
s95695,s68729
s68727,s86791
s68727,s68729
s86791,s68730
s68729,s68731
s68729,s68730
s68731,s108461
s68730,s68732
s108461,s68733
s68732,s68733
s68732,s86792
s68733,s95696
s68733,s68734
s86792,s68734
s95696,s68735
s68734,s68735
s68734,s68736
s68735,s68737
s68736,s101157
s68737,s68739
s68737,s95697
s101157,s68739
s68739,s68741
s68739,s68742
s95697,s68741
s68741,s68743
s68742,s68745
s68745,s68745
s68743,s68744
s68745,s86793
s68744,s68746
s86793,s86797
s68746,s68749
s86797,s68751
s68749,s68751
s68749,s68752
s68751,s101159
s68751,s68753
s68752,s68753
s101159,s68754
s68753,s86798
s68753,s68754
s86798,s68755
s68754,s68755
s68754,s95698
s68755,s68757
s68755,s68756
s95698,s68756
s68757,s86799
s68756,s68759
s68759,s108462
s68759,s68760
s86799,s68760
s108462,s68762
s68760,s86800
s68760,s68762
s86800,s68764
s68762,s68763
s68763,s68765
s68764,s86801
s68765,s68767
s68765,s95699
s86801,s68767
s68767,s68770
s68767,s68768
s95699,s68768
s68770,s68769
s68768,s95700
s68768,s68769
s95700,s68772
s68769,s68773
s68769,s68772
s68773,s68774
s68772,s68774
s68772,s108463
s68774,s101160
s68774,s68775
s108463,s68775
s101160,s68777
s68775,s68778
s68775,s68777
s68778,s68779
s68777,s68779
s68777,s108464
s68779,s68780
s68779,s68781
s108464,s68780
s68780,s68782
s68780,s108465
s68781,s68782
s68782,s68784
s68782,s68783
s108465,s68783
s68784,s68785
s68783,s68785
s68783,s68786
s68785,s108466
s68785,s68787
s68786,s68787
s108466,s68788
s68787,s68791
s68787,s68788
s68791,s68789
s68788,s68789
s68788,s108467
s68789,s68790
s108467,s108468
s108468,s68792
s68790,s68792
s68790,s95701
s68792,s101161
s68792,s68794
s95701,s68794
s101161,s68795
s68794,s68795
s68794,s86803
s68795,s68798
s68795,s68796
s86803,s68796
s68798,s68797
s68796,s68797
s68796,s68799
s68797,s68803
s68797,s68800
s68799,s68800
s68803,s68801
s68800,s68802
s68800,s68801
s68802,s86804
s68801,s68804
s86804,s68806
s68804,s95706
s68804,s68806
s95706,s68807
s68806,s68811
s68806,s68807
s68811,s68808
s68807,s86805
s68807,s68808
s86805,s68810
s68808,s68810
s68808,s95710
s68810,s68812
s95710,s95711
s68812,s68813
s68812,s101162
s95711,s68813
s68813,s95712
s68813,s68814
s101162,s68814
s95712,s68817
s68814,s108469
s68814,s68817
s108469,s68818
s68817,s86810
s68817,s68818
s86810,s86811
s68818,s68820
s68820,s68822
s68820,s101163
s86811,s68822
s68822,s86812
s68822,s68823
s101163,s68823
s86812,s86813
s68823,s68825
s68825,s68826
s68825,s86815
s86813,s68826
s68826,s68827
s68826,s86814
s86815,s68827
s68827,s68830
s86814,s68831
s68831,s68832
s68830,s68832
s68830,s68833
s68832,s68834
s68833,s108470
s108470,s108471
s68834,s68835
s108471,s68837
s68835,s68836
s68837,s68839
s68836,s68838
s68838,s68840
s68839,s108472
s108472,s108473
s68840,s68841
s68841,s68842
s68841,s68843
s108473,s68842
s68842,s68845
s68842,s68844
s68843,s68844
s68845,s68847
s68844,s68846
s68846,s68848
s68847,s108474
s68848,s68850
s68848,s68849
s108474,s68849
s68850,s68852
s68849,s68851
s68851,s68853
s68851,s68854
s68852,s68853
s68853,s68855
s68853,s68856
s68854,s68855
s68855,s68857
s68856,s86817
s86817,s86819
s68857,s68859
s68859,s68860
s86819,s68861
s68861,s68862
s68860,s108475
s68860,s68862
s108475,s68863
s68862,s86820
s68862,s68863
s86820,s86822
s68863,s68864
s86822,s86827
s68864,s68865
s86827,s68866
s68865,s68868
s68865,s68866
s68868,s68869
s68866,s86830
s68866,s68869
s86830,s68871
s68869,s68871
s68869,s95713
s68871,s86831
s68871,s68873
s95713,s68873
s86831,s68874
s68873,s68876
s68873,s68874
s68876,s68875
s68874,s68875
s68874,s86832
s68875,s108480
s68875,s68877
s86832,s68877
s108480,s68879
s68877,s95714
s68877,s68879
s95714,s95715
s68879,s68881
s95715,s68882
s68881,s86833
s68881,s68882
s86833,s68883
s68882,s108481
s68882,s68883
s108481,s68884
s68883,s68884
s68883,s68885
s68884,s68886
s68884,s108482
s68885,s68886
s68886,s68887
s68886,s68888
s108482,s68887
s68887,s68889
s68888,s101164
s101164,s101165
s68889,s68891
s101165,s68893
s68891,s68893
s68891,s68894
s68893,s68895
s68893,s68896
s68894,s68895
s68895,s68897
s68896,s68898
s68898,s68899
s68897,s108483
s68897,s68899
s108483,s68901
s68899,s68902
s68899,s68901
s68902,s101166
s68901,s68903
s101166,s101167
s68903,s68904
s68904,s68905
s101167,s101168
s101168,s68906
s68905,s68907
s68905,s68906
s68907,s68908
s68906,s101169
s68906,s68908
s101169,s101170
s68908,s68909
s68909,s68910
s101170,s68911
s68911,s68912
s68910,s108484
s68910,s68912
s108484,s68913
s68912,s68913
s68912,s68914
s68913,s108485
s68913,s68915
s68914,s68915
s108485,s68917
s68915,s68916
s68917,s68918
s68916,s101171
s68916,s68918
s101171,s101172
s68918,s68920
s68920,s68921
s68920,s108486
s101172,s68921
s68921,s68922
s68921,s68923
s108486,s68922
s68922,s68924
s68922,s68931
s68923,s68924
s68924,s68925
s68924,s95716
s68931,s68925
s68925,s68927
s95716,s68928
s68928,s95717
s68927,s68929
s95717,s68932
s68929,s68932
s68929,s68933
s68932,s95718
s68932,s68934
s68933,s68934
s95718,s68935
s68934,s68935
s68934,s68936
s68935,s68937
s68935,s101173
s68936,s68937
s68937,s68938
s68937,s68939
s101173,s68938
s68938,s68940
s68938,s68941
s68939,s68940
s68940,s68943
s68940,s68942
s68941,s68942
s68943,s68945
s68942,s68945
s68942,s68947
s68945,s68946
s68945,s68948
s68947,s68946
s68946,s68949
s68948,s101174
s101174,s101175
s68949,s68950
s68950,s68951
s101175,s68952
s68952,s68953
s68951,s68953
s68951,s68956
s68953,s86834
s68953,s68954
s68956,s68954
s86834,s86835
s68954,s68957
s68957,s68959
s68957,s101176
s86835,s68959
s68959,s68962
s68959,s68961
s101176,s68961
s68962,s68963
s68961,s68963
s68961,s68966
s68963,s68964
s68963,s86836
s68966,s68964
s68964,s68967
s68964,s101177
s86836,s68967
s68967,s86837
s68967,s68969
s101177,s68969
s86837,s86838
s68969,s68970
s86838,s68972
s68970,s68971
s68972,s68973
s68971,s68975
s68971,s68973
s68975,s68974
s68973,s68977
s68973,s68974
s68977,s68976
s68974,s86840
s68974,s68976
s86840,s68980
s68976,s68980
s68976,s95719
s68980,s68981
s68980,s86845
s95719,s68981
s68981,s68984
s68981,s68985
s86845,s68984
s68984,s68986
s68984,s86846
s68985,s68986
s68986,s68992
s68986,s68987
s86846,s68987
s68992,s68988
s68987,s68991
s68987,s68988
s68991,s68989
s68988,s68990
s68988,s68989
s68990,s68993
s68989,s108489
s68989,s68993
s108489,s68995
s68993,s68995
s68993,s101179
s68995,s95720
s68995,s68996
s101179,s68996
s95720,s68998
s68996,s68998
s68996,s86847
s68998,s108490
s68998,s69001
s86847,s69001
s108490,s69002
s69001,s69002
s69001,s86848
s69002,s95721
s69002,s69003
s86848,s69003
s95721,s69005
s69003,s69005
s69003,s86849
s69005,s69007
s86849,s86850
s86850,s69009
s69007,s69009
s69007,s69010
s69009,s69014
s69009,s69011
s69010,s69011
s69014,s69012
s69011,s69012
s69011,s69013
s69012,s69015
s69012,s69016
s69013,s69015
s69015,s101180
s69015,s69017
s69016,s69017
s101180,s69019
s69017,s69019
s69017,s86851
s69019,s69020
s69019,s69021
s86851,s69020
s69020,s69023
s69020,s69022
s69021,s69022
s69023,s101181
s69022,s69024
s69024,s69026
s69024,s69025
s101181,s69025
s69026,s69027
s69025,s86852
s69025,s69027
s86852,s69028
s69027,s108491
s69027,s69028
s108491,s69030
s69028,s69029
s69029,s69031
s69030,s108492
s108492,s69032
s69031,s69032
s69031,s69034
s69032,s69033
s69032,s95722
s69034,s69033
s69033,s86853
s69033,s69035
s95722,s69035
s86853,s86854
s69035,s69036
s86854,s69037
s69036,s69037
s69036,s108493
s69037,s86855
s69037,s69038
s108493,s69038
s86855,s69039
s69038,s69039
s69038,s95723
s69039,s69040
s69039,s86856
s95723,s69040
s69040,s95724
s69040,s69041
s86856,s69041
s95724,s69043
s69041,s69043
s69041,s86857
s69043,s69044
s86857,s86858
s69044,s69047
s69044,s69046
s86858,s69046
s69047,s69048
s69046,s69049
s69046,s69048
s69049,s69050
s69048,s69053
s69048,s69050
s69053,s69051
s69050,s86859
s69050,s69051
s86859,s86860
s69051,s69054
s69054,s69056
s86860,s69057
s69057,s86861
s69056,s69058
s86861,s69059
s69058,s69061
s69058,s69059
s69061,s95725
s69059,s69062
s95725,s69063
s69062,s69063
s69062,s69067
s69063,s86862
s69063,s69064
s69067,s69064
s86862,s69065
s69064,s69066
s69064,s69065
s69066,s69068
s69065,s69068
s69065,s108494
s69068,s69071
s69068,s69070
s108494,s69070
s69071,s69072
s69070,s95726
s69070,s69072
s95726,s69074
s69072,s69073
s69074,s69075
s69073,s69075
s69073,s69078
s69075,s69077
s69075,s69076
s69078,s69076
s69077,s69079
s69076,s69083
s69076,s69079
s69083,s69080
s69079,s69080
s69079,s86863
s69080,s69081
s86863,s86866
s86866,s86867
s69081,s69082
s86867,s86868
s69082,s69084
s86868,s69085
s69084,s69086
s69084,s69085
s69086,s69087
s69085,s69088
s69085,s69087
s69088,s69089
s69087,s95727
s69087,s69089
s95727,s69091
s69089,s101182
s69089,s69091
s101182,s69093
s69091,s108496
s69091,s69093
s108496,s108497
s69093,s69095
s69095,s101183
s69095,s69096
s108497,s69096
s101183,s69097
s69096,s108498
s69096,s69097
s108498,s69100
s69097,s86869
s69097,s69100
s86869,s86872
s69100,s69101
s69101,s69103
s86872,s86873
s69103,s69106
s69103,s69105
s86873,s69105
s69106,s69108
s69105,s69107
s69108,s69109
s69107,s69109
s69107,s86874
s69109,s69112
s69109,s69111
s86874,s69111
s69112,s69113
s69111,s86875
s69111,s69113
s86875,s69115
s69113,s69114
s69115,s86876
s69114,s69116
s69116,s69118
s69116,s108500
s86876,s69118
s69118,s95728
s69118,s69119
s108500,s69119
s95728,s69121
s69119,s86877
s69119,s69121
s86877,s69122
s69121,s108501
s69121,s69122
s108501,s69123
s69122,s69124
s69122,s69123
s69124,s69125
s69123,s86878
s69123,s69125
s86878,s69126
s69125,s69126
s69125,s69127
s69126,s69128
s69126,s69129
s69127,s69128
s69128,s69130
s69128,s69131
s69129,s69130
s69130,s69132
s69130,s86879
s69131,s69132
s69132,s69136
s86879,s69133
s69136,s69138
s69136,s93447
s69133,s69135
s69138,s93449
s69138,s69144
s69138,s69141
s93447,s69141
s69135,s69141
s93449,s69147
s69144,s69147
s69141,s69147
s69141,s87917
s69147,s69149
s87917,s69146
s69149,s69151
s69149,s93450
s69146,s69148
s69151,s69155
s93450,s69155
s69148,s69152
s69155,s93451
s69155,s69157
s69152,s69154
s93451,s93452
s69157,s69161
s69154,s69158
s93452,s69164
s69161,s69164
s69161,s109439
s69158,s69164
s69164,s69167
s69164,s69162
s109439,s69167
s69167,s93453
s69167,s69169
s69162,s69166
s93453,s69173
s69169,s69173
s69166,s69170
s69173,s69175
s69170,s69172
s69175,s93454
s69175,s69177
s69172,s69174
s93454,s69182
s69177,s69181
s69174,s69178
s69182,s94070
s69181,s69183
s69178,s69183
s69183,s69185
s94070,s94071
s94071,s94072
s69185,s69186
s94072,s94073
s69186,s69188
s94073,s69190
s69188,s69189
s69189,s69191
s69190,s69192
s69191,s69193
s69192,s94074
s69193,s69195
s69193,s87916
s94074,s69195
s69195,s69197
s69195,s69196
s87916,s69196
s69197,s94075
s69196,s69198
s94075,s69201
s69198,s69204
s69198,s69201
s69204,s69206
s69201,s69206
s69201,s87914
s69206,s69208
s87914,s69205
s69208,s94076
s69208,s69210
s69205,s87913
s94076,s69211
s69210,s109450
s69210,s69211
s87913,s69211
s109450,s109451
s69211,s69213
s69213,s69215
s109451,s109452
s69215,s69216
s109452,s109453
s109453,s109454
s69216,s69218
s109454,s109455
s69218,s69219
s109455,s109456
s69219,s69221
s109456,s109457
s69221,s69222
s69222,s69224
s109457,s109458
s69224,s69226
s109458,s109459
s109459,s109460
s69226,s69228
s109460,s109461
s69228,s69230
s69230,s69232
s109461,s109462
s109462,s69237
s69232,s69236
s69232,s69233
s69236,s69238
s69237,s109463
s69233,s69238
s69238,s69240
s109463,s69241
s69241,s109464
s69240,s69242
s109464,s69246
s69242,s109470
s69242,s87910
s69246,s109471
s109470,s69247
s87910,s69247
s109471,s109472
s69247,s69253
s69247,s69249
s109472,s109473
s69253,s69254
s69249,s69254
s69254,s69256
s109473,s69257
s69257,s109474
s69256,s69258
s109474,s69263
s69258,s69263
s69258,s69260
s69263,s69264
s69263,s69265
s69260,s69264
s69264,s69266
s69265,s109476
s109476,s109477
s69266,s69268
s109477,s69270
s69268,s69270
s69268,s87909
s69270,s69271
s87909,s87906
s69271,s69272
s87906,s87905
s69272,s69274
s87905,s87904
s69274,s69276
s87904,s87903
s69276,s69278
s87903,s87902
s69278,s69280
s69278,s94077
s87902,s87901
s69280,s69281
s94077,s94078
s87901,s69281
s69281,s69283
s94078,s94079
s94079,s94036
s69283,s69285
s94036,s94037
s69285,s69287
s69287,s69288
s94037,s94038
s69288,s69289
s94038,s94039
s94039,s94040
s69289,s69290
s69290,s69291
s94040,s94041
s69291,s69293
s69291,s69292
s94041,s69292
s69293,s109412
s69292,s69294
s109412,s109413
s69294,s69295
s69295,s69296
s109413,s69297
s69296,s69298
s69297,s109414
s109414,s109415
s69298,s69299
s69299,s69301
s109415,s69302
s69301,s69303
s69302,s109416
s69303,s69305
s109416,s109417
s69305,s69307
s109417,s69308
s69307,s69309
s69308,s109418
s69309,s69310
s109418,s69311
s69310,s69312
s69311,s109419
s69312,s69314
s109419,s69315
s69314,s69316
s69315,s69317
s69317,s109420
s69316,s69318
s69318,s69320
s109420,s69321
s69320,s69322
s69321,s109421
s69322,s69324
s109421,s109422
s109422,s109423
s69324,s69326
s69326,s69328
s109423,s109424
s109424,s69329
s69328,s94042
s69328,s69329
s94042,s69330
s69329,s69330
s69329,s109425
s69330,s69332
s109425,s109426
s69332,s94043
s69332,s69333
s109426,s69333
s94043,s69336
s69333,s69336
s69333,s109427
s69336,s69337
s69336,s94044
s109427,s69337
s69337,s69340
s69337,s109428
s94044,s69340
s69340,s69342
s109428,s109429
s69342,s69344
s109429,s109430
s69344,s94045
s69344,s69345
s109430,s69345
s94045,s69348
s69345,s69348
s69345,s69349
s69348,s69350
s69349,s69352
s69350,s69351
s69350,s94046
s69352,s69351
s69351,s109431
s69351,s69353
s94046,s69353
s109431,s69356
s69353,s69355
s69355,s69357
s69356,s69358
s69357,s69359
s69358,s69360
s69359,s69361
s69360,s69364
s69364,s69362
s69361,s88127
s69361,s69362
s88127,s69365
s69362,s69365
s69362,s69368
s69365,s69366
s69365,s88128
s69368,s69366
s69366,s69369
s88128,s69370
s69369,s69371
s69369,s69378
s69370,s69371
s69371,s69372
s69371,s88129
s69378,s69372
s69372,s69374
s88129,s88130
s88130,s69377
s69374,s69376
s69376,s69379
s69377,s69380
s69379,s69381
s69380,s69382
s69381,s109432
s69381,s69383
s69382,s69383
s109432,s69385
s69383,s69385
s69383,s69386
s69385,s69387
s69385,s109433
s69386,s69387
s69387,s88131
s69387,s69389
s109433,s69389
s88131,s88132
s69389,s69391
s88132,s88133
s69391,s69393
s88133,s69396
s69393,s69395
s69396,s69397
s69395,s109434
s69395,s69397
s109434,s69398
s69397,s69398
s69397,s69400
s69398,s88134
s69398,s69401
s69400,s69401
s88134,s69404
s69401,s69403
s69403,s69406
s69403,s69405
s69404,s69405
s69406,s69407
s69405,s94047
s69405,s69407
s94047,s69409
s69407,s69408
s69408,s69410
s69409,s94048
s94048,s94049
s69410,s69412
s69412,s69414
s94049,s94050
s69414,s69415
s94050,s69416
s69416,s69418
s69415,s69417
s69417,s69419
s69418,s94051
s94051,s94052
s69419,s69421
s69421,s69423
s94052,s69424
s69424,s69426
s69423,s69425
s69425,s69427
s69426,s94053
s94053,s94054
s69427,s69428
s94054,s94055
s69428,s69430
s69430,s69432
s94055,s69433
s69432,s69434
s69433,s94056
s69434,s69435
s94056,s69436
s69436,s69438
s69435,s69437
s69437,s69439
s69438,s69440
s69440,s94057
s69439,s69441
s69441,s69443
s94057,s94058
s94058,s94059
s69443,s69445
s69445,s69446
s94059,s94060
s94060,s69449
s69446,s69448
s69448,s69450
s69449,s69451
s69451,s69453
s69450,s69452
s69453,s94061
s69452,s69454
s69454,s69456
s94061,s94062
s69456,s69458
s94062,s94063
s69458,s69460
s94063,s94064
s69460,s69462
s94064,s94065
s94065,s94066
s69462,s69463
s94066,s94067
s69463,s69464
s94067,s94068
s69464,s69466
s94068,s69469
s69466,s69468
s69469,s94069
s69468,s69470
s69470,s69472
s69470,s69471
s94069,s69471
s69472,s69473
s69471,s96062
s69471,s69473
s96062,s69474
s69473,s87129
s69473,s69474
s87129,s87130
s69474,s69476
s87130,s69477
s69476,s96063
s69476,s69477
s96063,s69478
s69477,s69482
s69477,s69478
s69482,s69480
s69478,s69480
s69478,s69481
s69480,s69483
s69481,s69484
s69483,s69485
s69484,s96064
s96064,s96065
s69485,s69487
s96065,s96066
s69487,s69489
s69489,s69491
s96066,s96067
s69491,s69493
s96067,s96068
s69493,s69495
s96068,s96069
s69495,s69497
s96069,s96070
s96070,s96071
s69497,s69499
s96071,s96072
s69499,s69501
s69501,s69502
s96072,s96073
s69502,s69504
s96073,s96074
s96074,s96075
s69504,s69506
s96075,s96076
s69506,s69508
s96076,s96077
s69508,s69510
s69510,s69512
s96077,s96078
s69512,s69514
s96078,s96079
s69514,s69516
s96079,s96080
s96080,s69517
s69516,s69517
s69516,s87131
s69517,s96081
s69517,s69519
s87131,s69519
s96081,s96082
s69519,s69521
s69521,s108001
s69521,s69523
s96082,s69523
s108001,s69524
s69523,s69524
s69523,s87132
s69524,s108002
s69524,s69527
s87132,s69527
s108002,s108003
s69527,s69529
s69529,s69531
s108003,s108004
s108004,s69533
s69531,s87133
s69531,s69533
s87133,s87134
s69533,s69535
s87134,s87135
s69535,s69536
s87135,s87136
s69536,s69538
s87136,s69541
s69538,s69540
s69541,s87137
s69540,s69542
s69542,s69544
s87137,s69551
s69551,s69545
s69544,s108005
s69544,s69545
s108005,s69548
s69545,s69547
s69547,s69549
s69548,s108006
s108006,s69552
s69549,s69552
s69549,s69553
s69552,s69554
s69553,s87138
s69554,s69556
s87138,s87139
s69556,s69558
s87139,s87140
s87140,s87141
s69558,s69560
s87141,s87142
s69560,s69562
s87142,s87143
s69562,s69564
s69564,s69566
s87143,s87144
s69566,s69568
s87144,s87145
s87145,s87146
s69568,s69570
s69570,s69572
s87146,s87147
s87147,s87148
s69572,s69574
s69574,s69576
s87148,s87149
s87149,s87150
s69576,s69578
s87150,s87151
s69578,s69580
s87151,s87152
s69580,s69582
s69582,s69584
s87152,s87153
s87153,s87154
s69584,s69586
